status,card,type,bucket_path,url
choose,"Pipe Securement Sales Sheet","Sales Sheet","solutions/pss-0320-pipe-support-securement-roller-assembly/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpss-0320-pipe-support-securement-roller-assembly%2Fsales-sheet.pdf"
choose,"U2000 DWG","DWG","anchor/u-anchors/u2000/kee/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Fcad.dwg"
choose,"U2000 DWG","DWG","anchor/u-anchors/u2000/pvc/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Fcad.dwg"
choose,"U2000 DWG","DWG","anchor/u-anchors/u2000/tpo/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fcad.dwg"
choose,"U2000 Installation Sheet","Installation Sheet","anchor/u-anchors/u2000/kee/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Finstall-manual.pdf"
choose,"U2000 Installation Sheet","Installation Sheet","anchor/u-anchors/u2000/pvc/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Finstall-manual.pdf"
choose,"U2000 Installation Sheet","Installation Sheet","anchor/u-anchors/u2000/tpo/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Finstall-manual.pdf"
choose,"U2000 Sell Sheet","Sell Sheet","anchor/u-anchors/u2000/kee/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Fsales-sheet.pdf"
choose,"U2000 Sell Sheet","Sell Sheet","anchor/u-anchors/u2000/pvc/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Fsales-sheet.pdf"
choose,"U2000 Sell Sheet","Sell Sheet","anchor/u-anchors/u2000/tpo/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fsales-sheet.pdf"
choose,"U2000 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2000/kee/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Fdata-sheet.pdf"
choose,"U2000 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2000/pvc/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Fdata-sheet.pdf"
choose,"U2000 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2000/tpo/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fdata-sheet.pdf"
choose,"U2400 DWG","DWG","anchor/u-anchors/u2400/epdm/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fcad.dwg"
choose,"U2400 DWG","DWG","anchor/u-anchors/u2400/kee/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Fcad.dwg"
choose,"U2400 DWG","DWG","anchor/u-anchors/u2400/pvc/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fcad.dwg"
choose,"U2400 DWG","DWG","anchor/u-anchors/u2400/tpo/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fcad.dwg"
choose,"U2400 Installation Sheet","Installation Sheet","anchor/u-anchors/u2400/epdm/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Finstall-manual.pdf"
choose,"U2400 Installation Sheet","Installation Sheet","anchor/u-anchors/u2400/kee/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Finstall-manual.pdf"
choose,"U2400 Installation Sheet","Installation Sheet","anchor/u-anchors/u2400/pvc/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Finstall-manual.pdf"
choose,"U2400 Installation Sheet","Installation Sheet","anchor/u-anchors/u2400/tpo/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Finstall-manual.pdf"
choose,"U2400 Sell Sheet","Sell Sheet","anchor/u-anchors/u2400/epdm/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fsales-sheet.pdf"
choose,"U2400 Sell Sheet","Sell Sheet","anchor/u-anchors/u2400/kee/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Fsales-sheet.pdf"
choose,"U2400 Sell Sheet","Sell Sheet","anchor/u-anchors/u2400/pvc/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fsales-sheet.pdf"
choose,"U2400 Sell Sheet","Sell Sheet","anchor/u-anchors/u2400/tpo/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fsales-sheet.pdf"
choose,"U2400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2400/epdm/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fdata-sheet.pdf"
choose,"U2400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2400/kee/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Fdata-sheet.pdf"
choose,"U2400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2400/pvc/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fdata-sheet.pdf"
choose,"U2400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2400/tpo/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fdata-sheet.pdf"
choose,"U2600 DWG","DWG","anchor/u-anchors/u2600/app/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Fcad.dwg"
choose,"U2600 DWG","DWG","anchor/u-anchors/u2600/sbs-torch/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Fcad.dwg"
choose,"U2600 DWG","DWG","anchor/u-anchors/u2600/sbs/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Fcad.dwg"
choose,"U2600 Installation Sheet","Installation Sheet","anchor/u-anchors/u2600/app/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Finstall-manual.pdf"
choose,"U2600 Installation Sheet","Installation Sheet","anchor/u-anchors/u2600/sbs-torch/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Finstall-manual.pdf"
choose,"U2600 Installation Sheet","Installation Sheet","anchor/u-anchors/u2600/sbs/install-manual.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Finstall-manual.pdf"
choose,"U2600 Sell Sheet","Sell Sheet","anchor/u-anchors/u2600/app/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Fsales-sheet.pdf"
choose,"U2600 Sell Sheet","Sell Sheet","anchor/u-anchors/u2600/sbs-torch/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Fsales-sheet.pdf"
choose,"U2600 Sell Sheet","Sell Sheet","anchor/u-anchors/u2600/sbs/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Fsales-sheet.pdf"
choose,"U2600 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2600/app/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Fdata-sheet.pdf"
choose,"U2600 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2600/sbs-torch/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Fdata-sheet.pdf"
choose,"U2600 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u2600/sbs/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Fdata-sheet.pdf"
choose,"U3400 DWG","DWG","anchor/u-anchors/u3400/epdm/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fepdm%2Fcad.dwg"
choose,"U3400 DWG","DWG","anchor/u-anchors/u3400/kee/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fkee%2Fcad.dwg"
choose,"U3400 DWG","DWG","anchor/u-anchors/u3400/pvc/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fpvc%2Fcad.dwg"
choose,"U3400 DWG","DWG","anchor/u-anchors/u3400/tpo/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Ftpo%2Fcad.dwg"
choose,"U3400 Sell Sheet","Sell Sheet","anchor/u-anchors/u3400/epdm/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fepdm%2Fsales-sheet.pdf"
choose,"U3400 Sell Sheet","Sell Sheet","anchor/u-anchors/u3400/kee/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fkee%2Fsales-sheet.pdf"
choose,"U3400 Sell Sheet","Sell Sheet","anchor/u-anchors/u3400/pvc/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fpvc%2Fsales-sheet.pdf"
choose,"U3400 Sell Sheet","Sell Sheet","anchor/u-anchors/u3400/tpo/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Ftpo%2Fsales-sheet.pdf"
choose,"U3400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u3400/epdm/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fepdm%2Fproduct-data-sheet.pdf"
choose,"U3400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u3400/kee/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fkee%2Fdata-sheet.pdf"
choose,"U3400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u3400/pvc/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fpvc%2Fdata-sheet.pdf"
choose,"U3400 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u3400/tpo/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Ftpo%2Fdata-sheet.pdf"
choose,"U3600 DWG","DWG","anchor/u-anchors/u3600/app/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fapp%2Fcad.dwg"
choose,"U3600 DWG","DWG","anchor/u-anchors/u3600/sbs-torch/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs-torch%2Fcad.dwg"
choose,"U3600 DWG","DWG","anchor/u-anchors/u3600/sbs/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs%2Fcad.dwg"
choose,"U3600 Sell Sheet","Sell Sheet","anchor/u-anchors/u3600/app/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fapp%2Fsales-sheet.pdf"
choose,"U3600 Sell Sheet","Sell Sheet","anchor/u-anchors/u3600/sbs-torch/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs-torch%2Fsales-sheet.pdf"
choose,"U3600 Sell Sheet","Sell Sheet","anchor/u-anchors/u3600/sbs/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs%2Fsales-sheet.pdf"
choose,"U3600 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u3600/app/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fapp%2Fdata-sheet.pdf"
choose,"U3600 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u3600/sbs-torch/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs-torch%2Fdata-sheet.pdf"
choose,"U3600 Technical Data Sheet","Technical Data Sheet","anchor/u-anchors/u3600/sbs/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs%2Fdata-sheet.pdf"
no_file,"Electrical Disconnect Box Installation Sheet","no Installation Sheet in solutions/electrical-disconnect","",""
no_file,"Equipment Screen Data Sheet","no Data Sheet in solutions/equipment-screen","",""
no_file,"Equipment Screen Installation Sheet","no Installation Sheet in solutions/equipment-screen","",""
no_file,"Lightning Data Sheet","no Data Sheet in solutions/lightning","",""
no_file,"Lightning Installation Sheet","no Installation Sheet in solutions/lightning","",""
no_file,"Lightning Step File","no Step File in solutions/lightning","",""
no_file,"Pipe Securement Step File","no Step File in any of 4 folders","",""
no_file,"Roof Mounted Guardrail Step File","no Step File in solutions/roof-guardrail","",""
no_file,"Roof Stairs & Walkways Installation Sheet","no Installation Sheet in any of 3 folders","",""
no_file,"Satellite Data Sheet","no Data Sheet in solutions/satellite-dish","",""
no_file,"Signage Data Sheet","no Data Sheet in solutions/signage","",""
no_file,"Signage Installation Sheet","no Installation Sheet in solutions/signage","",""
no_file,"Signage Step File","no Step File in solutions/signage","",""
no_file,"Solar Data Sheet","no Data Sheet in solutions/solar","",""
no_file,"Solar Installation Sheet","no Installation Sheet in solutions/solar","",""
no_file,"Solar Installation Video","unrecognized doc type","",""
no_file,"Solar Sales Sheet","no Sales Sheet in solutions/solar","",""
no_file,"U2000 Technical Drawings","no Technical Drawings under u2000/*","",""
no_file,"U2200 Plate Technical Drawings","no Technical Drawings in u2200/plate","",""
no_file,"U2400 Technical Drawings","no Technical Drawings under u2400/*","",""
no_file,"U2600 Technical Drawings ","unrecognized doc type","",""
no_file,"U2800 Technical Drawings","no Technical Drawings under u2800/*","",""
no_file,"U3200 Technical Drawings","no Technical Drawings under u3200/*","",""
no_file,"U3400 Technical Drawings","no Technical Drawings under u3400/*","",""
no_file,"U3600 Technical Drawings","no Technical Drawings under u3600/*","",""
no_file,"U3800 Technical Drawings","no Technical Drawings under u3800/*","",""
no_file,"Unitized Snow Fence Installation Sheet","no Installation Sheet in solutions/snow-retention/unitized-snow-fence","",""
no_file,"Wall Mounted Box Data Sheet","no Data Sheet in solutions/wall-box","",""
no_file,"Wall Mounted Box Sales Sheet","no Sales Sheet in solutions/wall-box","",""
orphan_file,"","","anchor/u-anchors/u2000/kee/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2000/kee/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2000/pvc/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2000/pvc/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2000/pvc/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/case-study-carribeanva.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fcase-study-carribeanva.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2200/plate/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2200%2Fplate%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2200/plate/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2200%2Fplate%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/kee/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/kee/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/kee/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/case-study-supertarget.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fcase-study-supertarget.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/case-study-westindawn.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fcase-study-westindawn.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2600/app/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2600/app/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2600/app/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs-torch/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs-torch/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs-torch/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2800/coatings/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2800%2Fcoatings%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2800/coatings/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2800%2Fcoatings%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u3200/plate/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3200%2Fplate%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/epdm/Install-Sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fepdm%2FInstall-Sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/epdm/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fepdm%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/kee/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fkee%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/kee/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fkee%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/pvc/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fpvc%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/pvc/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fpvc%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/tpo/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Ftpo%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/tpo/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Ftpo%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3600/app/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fapp%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3600/app/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fapp%2Fproduct-data-sheet.pdf"
